plot_id,longitude,latitude,basal_area,density,mean_dbh,max_dbh,cv_dbh,plot_area,elevation,mean_dbh_large,total_richness,total_simpson,AM,EM,cmi_mean,bio11_tmin,soil_ph_0_200,soil_n_0_200
497,120.753434368502,23.5464607032322,29.9999785970001,538.277511961722,17.3944444444444,99.6,117.63360805061,0.06688,1100,45.975,10,3.3213342654341,0.940470378078795,0.0595296219212049,218.1,13.05,5.1925,2.6895
498,120.724455003095,23.5187328006736,49.2676102908959,833.333333333334,23.4363636363636,51,61.5706796559172,0.0528,1496,46.7,9,1.62938834034836,0.692817119969939,0.307182880030061,262.5,12.85,5.055,1.47975
499,120.635129891828,23.7625516037114,4.98102623979082,322.997416020672,12.5409090909091,27.8,51.0179460794466,0.068112,230,20.3857142857143,3,1.08387081090083,1,0,133.7,16.85,5.4925,0.8675
500,120.958980487951,24.4943900989227,22.7013433070018,1010.52471018914,14.8641509433962,40.4,54.7961774434129,0.052448,1072,32.14,12,4.43594441577564,0.979613837073416,0,136.8,12.7500000000001,5.14,1.365
501,120.988637840007,24.4947276434634,19.0403641291923,827.297702297703,14.4867924528302,52.9,63.5548781743273,0.064064,1450,35.3,14,5.73428227257364,0.888113542021246,0.111886457978754,154.8,11.2500000000001,5.04,1.4765
502,120.986008655932,24.4697087772649,21.5154969435065,910.674691162495,13.4195652173913,65,82.7829187182629,0.050512,727,39.18,15,4.92834028426667,0.958491701135775,0,141.1,14.7500000000001,5.14,1.535
503,120.958833700843,24.440646434113,29.3025956027849,984.848484848486,15.2942307692308,64.1,79.4787522957171,0.0528,1347,45.58,10,1.7331208239089,0.962681889717933,0.0113650569665667,143.7,11.2500000000001,4.97,1.86425
504,120.988642999967,24.4406750671705,63.4172481941155,1461.98830409357,18.8318181818182,63,75.08440403947,0.060192,1539,57.5,9,1.53093980699773,0.918817619854557,0.0135785900371043,152.1,10.65,5.05,2.1285
505,120.931856818114,24.4154039668438,2.79438740115027,393.789378937894,9.12857142857143,14.2,29.741618320061,0.053328,920,13.0166666666667,7,3.75746560101301,1,0,110.7,14.45,5.2275,1.18575
506,120.958929827048,24.4130691467059,58.2070476934208,811.688311688312,24.1704545454545,72.5,75.8929767249288,0.054208,976,62.12,12,4.75891276668396,1,0,132.1,13.65,5.24,1.42975
507,120.988346366565,24.4131262801382,23.7509978372728,2801.34211192707,9.90564971751412,19.6,31.7394701553424,0.063184,1470,18.8666666666667,8,2.43397985903408,0.5424879837666,0.335777268515237,146.8,11.35,5.0675,1.49725
508,120.988430478513,24.3862548546317,11.9286664604276,595.674486803519,13.2307692307692,36,68.9059524761209,0.043648,750,31.55,12,3.75413065612609,0.904818084000099,0.0818074977047613,127.2,14.45,5.3675,1.399
509,120.899689847232,24.3591474799726,42.43103889455,1027.96052631579,17.9109090909091,71.8,80.62733922861,0.053504,928,55.82,12,3.73790881718979,0.99336275620936,0,108.1,14.45,5.255,1.45125
510,120.988438278119,24.3590416770921,0.260391013432967,60.4448742746615,7.4,7.7,5.73329822583688,0.033088,1283,7.4,1,1,1,0,146.7,11.55,5.1175,1.5545
511,120.899443959374,24.3320534008693,2.52995743710131,465.40490226497,8.15416666666667,12.5,20.6733632426334,0.051568,782,10.76,7,5.42552892771811,0.749877286777485,0,111.9,15.2500000000001,5.22,1.34525
512,120.988380871771,24.3321253217241,32.1069613561281,535.368886432716,19.8935483870968,72.3,98.0011842001155,0.057904,1706,56.1666666666667,13,5.11401811220758,0.748475888247593,0.247079128151047,146.5,10.15,4.9475,2.3035
513,120.958875227008,24.3047503536726,62.955244869051,588.353953738569,25.9771428571429,115,102.415591473727,0.059488,1295,72.9666666666667,15,4.33960921452661,0.864578816518153,0.133211601256931,141.3,12.2500000000001,5.0525,1.478
514,120.988445427162,24.3046241323415,1.96871946064877,204.137180185084,9.50833333333333,27.6,62.5109039870011,0.058784,1202,12.4333333333333,7,3.11680131669151,0.303147045579627,0.696852954420373,140.1,13.15,5.1525,1.542
515,120.929340764504,24.2778914478077,39.3462931263863,170.625170625171,39.88,116,96.9606232000127,0.058608,1112,59.95,4,1.07215692487829,0.978272952748611,0,129.4,13.45,5.12,1.5175
516,120.961420606449,24.2802257591596,21.0214114832916,782.619584272476,14.274,62.9,83.2094140541533,0.063888,1020,39.6833333333333,15,3.71279313402745,0.86793728211591,0.0946079313900391,141.1,13.05,5.155,1.31625
517,120.988605534027,24.2777235962319,54.7730834821252,2124.04418011894,16.7641666666667,34.6,41.194894630928,0.056496,1805,31.0833333333333,15,1.29879264687818,0.765417125765274,0.227151421950594,155.1,9.25000000000006,5.02,3.06
518,120.961411329202,24.2486944046548,45.4384444899698,868.464437117287,18.3576271186441,86.7,99.6782440834176,0.067936,1852,62.4,19,3.78379881235264,0.76212141689909,0.162425204880266,157.9,9.25000000000006,4.955,2.87275
519,120.988483437494,24.2507593708717,39.9349538881962,705.460646735814,19.7756756756757,101,93.0820951089192,0.052448,1847,56.42,13,4.51776257674908,0.416862931277908,0.583137068722092,148,7.85000000000002,4.94,3.03375
520,120.929295906934,24.223888071178,30.762861472139,1394.62809917355,14.4345679012346,42.5,59.3540389811101,0.05808,1618,34.1166666666667,16,6.32482465697934,0.860913085789929,0,140.4,11.05,5.0125,2.072
521,120.958829881197,24.2237377535448,11.2830808755228,716.064757160647,12.3,33.5,57.7359173547083,0.06424,1715,27.7333333333333,14,2.61826322265504,0.928024849013249,0.043404346591304,148,9.65000000000003,4.955,2.26175
522,120.988445023542,24.2236308380154,36.5853836415926,809.421025901473,20.2223529411765,56.5,64.4533548451451,0.063008,1575,45.8166666666667,16,6.38153820260637,0.490577315572447,0.495124833986042,144.2,11.05,5.0325,2.04
523,120.929368870848,24.1965724532436,45.5818245742497,1167.49688667497,14.21,79.5,121.926456209567,0.051392,1238,68.36,24,4.4103063237036,0.774236255583001,0.210145480476008,130.9,13.2500000000001,5.1125,1.30275
524,120.958801778006,24.1965583974513,38.2439285518936,1360.43533930858,15.5442647058824,61,69.8944044876922,0.049984,1334,46.26,17,4.19422270342457,0.245765798015331,0.754234201984669,145.1,11.35,5.1475,1.55875
525,120.988386272746,24.196570717313,27.4723089129119,907.037239868564,15.9566037735849,68,72.4224226224252,0.058432,943,40.6,10,3.49911293105195,0.362581202452252,0.637418797547748,129.1,14.35,5.235,1.2275
526,120.988390596311,24.1695646307607,45.0958963548594,1297.1353405437,17.8718309859155,67.1,62.5608907301733,0.054736,1350,45.74,19,7.68911041156111,0.4416951801696,0.5583048198304,152,13.45,5.1275,1.7455
527,120.899985965057,24.1423476289963,15.7092104765709,990.67599067599,12.4544117647059,44.3,55.3288749295512,0.06864,839,28.7142857142857,23,9.76409554342671,0.846789641610746,0.153210358389254,135,13.95,5.32,1.19625
528,120.929596990803,24.1423392409985,39.2269703129628,748.337028824834,19.5574074074074,119,87.1190742410767,0.07216,1274,51.1142857142857,17,5.03306061041306,0.183125331624596,0.811409530012092,144.9,12.05,5.1325,1.5
529,120.959177096009,24.1423520211676,4.42779919505973,670.640834575261,8.76388888888889,16.5,31.17631193429,0.05368,960,14.78,15,7.15907536511945,0.384510765458586,0.615489234541414,147.9,14.65,5.2175,1.23125
530,120.988398088356,24.1423222676655,42.6149198872536,1599.88038277512,16.7943925233645,35.9,45.202677094868,0.06688,1633,31.1285714285714,15,3.2897779097945,0.738385347744371,0.261614652255629,163.4,10.35,5.07,2.55
531,120.929450300309,24.1154338032842,11.3953176483016,722.625255044207,11.6019607843137,48.9,70.813906043426,0.070576,850,27.5285714285714,18,4.97309841481008,0.91285060291346,0,137.6,14.55,5.155,1.38925
532,120.958965289015,24.1153354390787,29.6118011462941,1095.29025191676,13.92375,76,88.6210280530425,0.07304,998,47.4857142857143,21,7.56851568840443,0.987769576036032,0.0122304239639679,146,14.45,5.155,1.37
533,120.988452447743,24.1154439449687,31.8370847849177,1173.02052785924,16.3046875,38.5,55.1968412476562,0.05456,1758,35.34,18,8.26725139454091,0.868455904997466,0.11263943036043,160.9,10.2500000000001,4.9825,2.35775
534,120.81365286133,24.0860488191207,14.5285632154966,495.729103111653,17.6961538461538,35,44.6390299077802,0.052448,591,29.4,1,1,1,0,126.1,15.7500000000001,5.385,1.42725
535,120.784297193234,24.063107702176,15.572605538067,714.480130647795,14.397619047619,52.5,58.9078496829876,0.058784,307,30.5333333333333,13,7.20878204688666,1,0,113.5,16.7500000000001,5.4425,1.23825
536,120.809197598028,24.0631792394009,10.2947088093755,597.188097188097,13.12,30.1,53.2160297038458,0.058608,553,25.2333333333333,13,5.4114660838316,1,0,125.8,15.7500000000001,5.35,1.26625
537,120.781930048028,24.0339028586947,27.8787936307827,668.449197860962,18.7764705882353,61.9,72.2189518837296,0.050864,391,46.08,8,2.29289289074077,1,0,122.7,16.55,5.27,1.12875
538,120.843503502658,24.0360544519632,20.5113320627572,1214.59156785244,13.3406779661017,30.8,46.0141805397406,0.048576,422,25.14,9,2.49509281107924,1,0,115.3,17.35,5.37,1.30125
539,120.988503444726,24.0341757103662,19.4848192016419,1331.67613636364,12.1866666666667,33.8,50.7783034199937,0.05632,770,28.55,14,4.14233443409173,0.938507779147818,0,148.6,15.85,5.155,1.41375
540,120.779539466185,24.0042632535147,1.11097876736202,230.627306273063,7.72727272727273,10,17.2956381884573,0.047696,367,8.88,1,1,1,0,111.9,16.55,5.4725,1.02425
541,120.841227567579,24.0068624262958,5.89594892822393,724.921630094044,9.67837837837838,24.5,32.9323037873039,0.05104,391,15.3,4,2.60235870189134,1,0,122.4,16.2500000000001,5.42,1.6985
542,120.86808150159,24.0045593185406,11.8949301982826,836.586726157278,11.6520833333333,47.8,58.3500662862995,0.057376,618,24.7666666666667,12,6.33591391634681,1,0,117.7,15.7500000000001,5.4775,1.32575
543,120.89996528785299,24.0069443725177,24.2882782270251,1840.33733562036,11.8514563106796,36,44.5304914937097,0.055968,687,24.9833333333333,20,10.2507612161645,0.605316592966438,0.394683407033562,121.7,15.65,5.165,1.46525
544,120.751426938487,24.4672464650149,18.963450519252,823.949464432848,15.4416666666667,35,48.3563681588491,0.058256,330,28.8166666666667,12,4.23353018466315,0.959218196010914,0.0407818039890862,39.5,16.2500000000001,5.6475,0.743
545,120.751747099173,24.4399788660861,20.0193753159015,909.777533644604,15.4566037735849,32.1,41.958272610233,0.058256,345,27.45,15,4.04924170338783,0.906405369195838,0.0935946308041615,66.6,15.85,5.6125,0.8875
546,120.722073723985,24.3859606598714,25.3258255333008,1227.43110547989,13.9354838709677,58,59.8815611213121,0.050512,259,33.72,8,2.80804522803897,1,0,40.2,16.45,5.5825,0.8025
547,120.71970424317,24.360972975081,12.4138331585581,385.551948051948,17.0789473684211,43.5,65.4186287969721,0.04928,217,33.56,5,3.72214057640817,0.923535012943975,0.0764649870560248,38.6,16.55,5.585,0.69625
548,120.988522473332,24.6028662220861,21.4651472969247,1981.16028708134,11.4330188679245,19.6,23.6414716603719,0.053504,438,17.28,1,1,1,0,87.8,15.35,5.1525,1.06025
549,120.928823910173,24.5759707021545,18.5719801678885,382.566311493992,18.3962962962963,66.9,92.6394130244435,0.070576,321,42.3142857142857,9,4.32208468075891,0.963394119460419,0,71.7,16.65,5.3475,1.04775
550,120.958855651628,24.5485616158833,45.2673957076377,1712.90106951872,13.719512195122,76.5,89.8529953772917,0.023936,686,56.9,8,3.28749052156351,0.958349375194322,0,121.7,14.95,5.0775,1.148
551,120.98838473617,24.5488266566319,36.2884247007012,1572.82164202579,15.49625,35.2,47.5565338420161,0.050864,704,32.64,29,5.06418066502063,0.832512231189261,0,142.6,14.2500000000001,5.12,1.116
552,120.899745893964,24.5217446774773,58.0693710747476,840.268886043534,25.147619047619,72.5,63.3185652190624,0.049984,646,56.58,21,6.53554778946593,0.289193002914446,0.710806997085554,98.8,15.2500000000001,5.2325,1.18725
553,120.988489210229,24.5216618934903,36.7470741364699,1029.59121415497,20.5296296296296,31,28.2297561472479,0.052448,1143,29.86,3,1.41434694325608,1,0,171.9,12.55,5.0475,1.32525
554,121.281142742903,22.9773264522868,25.1686211880431,851.454021482839,14.2730769230769,83.3,92.955288000983,0.061072,493,39.6666666666667,19,5.05558307737218,0.496126291773493,0.501029692697279,100.5,17.2500000000001,5.5525,1.31825
555,121.01761585957,22.7336947822025,39.9680889629646,768.826882688269,21.6292682926829,58.6,65.2092180590919,0.053328,926,48.06,11,1.92508753286553,0.279728051052843,0.720271948947157,129.8,14.85,5.22,1.603
556,121.017917204626,22.7064579538645,22.4658100798424,1615.92994161801,11.810752688172,35.2,52.1443134407657,0.057552,416,29.55,22,8.67645600277997,1,0,96.8,18.65,5.6975,1.14075
557,121.015499546693,22.9753121162762,66.9229320752789,583.748443337485,30.07,119.3,79.7191599142586,0.051392,2205,66.62,4,1.4078711815929,0.212601849954281,0.787398150045719,192.2,5.75000000000006,4.975,4.061
558,121.046954180184,22.9775708010303,41.8407742997073,1124.72851380701,16.6568965517241,60,84.8271894308859,0.051568,1270,55.24,18,3.89309701139162,0.313794421206199,0.686205578793801,176.6,12.7500000000001,5.7025,1.5055
559,121.076309380621,22.9774863232738,26.2649110136453,1320.63882063882,13.0627906976744,68.5,69.9771981624964,0.06512,598,36.3428571428571,16,5.61162477684182,0.330916108474737,0.122046275510666,143.6,15.55,5.3425,1.275
560,121.193545957999,22.9773598640599,13.391918470194,1278.81377881378,10.726582278481,26.2,40.1091975475265,0.061776,381,22.1333333333333,16,9.04184262825172,0.656564221932905,0.343435778067095,90.8,17.05,5.455,1.0115
561,121.017708157037,22.9508910616076,55.0760775239623,1634.7687400319,15.2292682926829,72.5,92.7365387451922,0.05016,1888,61.24,22,3.9433358074573,0.331731087342218,0.65166941337408,177.6,9.25000000000006,5.205,2.9025
562,121.047278502892,22.9502442985638,92.63252572861,994.318181818183,24.9392857142857,148.4,96.105303393381,0.05632,1727,77.5,16,4.52980466417032,0.859075787060542,0.140924212939458,190.7,8.15000000000003,5.455,2.92
563,121.076245790311,22.9503511929378,33.1899359701693,864.948699594368,17.8620689655172,75.3,73.5275173372365,0.067056,1177,45.2428571428571,16,4.15240541706313,0.849150431967511,0.109694845123843,165.6,14.05,5.44,2.1005
564,121.193505593715,22.9502028443728,15.9397359817775,1541.5785764623,10.6057142857143,24,41.4812638172368,0.068112,365,21.7142857142857,9,1.62138855227154,1,0,100,16.95,5.4525,1.0195
565,121.222665044807,22.9502590524999,5.30778395785272,799.537289058247,8.87872340425532,16.3,27.1641641437123,0.058784,297,13.5166666666667,9,5.6995169078755,1,0,119.5,16.85,5.655,1.0955
566,121.25185656301,22.9502336514526,19.9423609846983,1119.7743861977399,13.3055555555556,38.5,53.4906170719387,0.048224,515,30,16,8.17453756708755,0.966041295461692,0,132.5,15.7500000000001,5.4525,1.30275
567,121.0471500688,22.9233425968262,67.2230338747336,1441.16087993639,18.1896551724138,82,89.6802167644911,0.060368,1004,65.6666666666667,22,5.2970012963123,0.449309366493985,0.550690633506015,158,12.85,5.355,1.53925
568,121.076449044189,22.9233278394044,16.2977534703956,745.428041346408,14.1044444444444,54.2,63.9066316444639,0.060368,578,32.4166666666667,11,4.42188295057523,1,0,130.2,16.7500000000001,5.3325,1.42675
569,121.105473098959,22.923091090114,66.9582449849966,1545.78877005348,18.1540540540541,76.7,82.6251255012626,0.047872,630,58.92,20,1.5619621353281,0.548791544800606,0.451208455199394,113,16.35,5.3625,1.3305
570,121.193444647372,22.9232584749512,20.7865552982416,1538.82575757576,12.2717948717949,26.4,37.9341372287525,0.050688,437,22.46,6,1.32988939096715,1,0,128.5,16.65,5.3625,1.101
571,121.220002291854,22.9256602686677,59.0203152270168,958.806818181819,18.2462962962963,114.1,117.459915200498,0.05632,528,69.0833333333333,13,2.44287553747906,0.981687757369895,0,146.7,16.85,5.4175,1.54475
572,121.015017156163,22.9211404977185,16.7819636720184,685.47404338289,15.9711111111111,37.5,47.655450760865,0.065648,1054,27.625,18,5.72591604962257,0.397530744261388,0.602469255738612,148.9,13.45,5.465,1.44625
573,121.017679259892,22.8962879079471,51.2074308055991,828.197226502312,22.2441860465116,67.5,77.787811986304,0.05192,838,56.9,13,2.9551872331066402,0.711568181275437,0.0533447441127835,130.6,14.35,5.2775,1.37025
574,121.191050517282,22.8938487868475,38.4572306137443,823.451910408431,20.13,63,69.0642035934296,0.06072,1069,50.0166666666667,11,5.67248785063117,0.814011637058185,0.185988362941815,121.5,13.7500000000001,5.32,2.2105
575,121.017842706236,22.8690180433635,25.6756328747329,1238.5434728759,13.92,59.7,60.5629385385643,0.064592,560,35.9333333333333,16,4.9084197005934,0.578506302012625,0.3314665868234,104.6,16.55,5.435,1.639
576,121.044610562071,22.8667875169218,13.3167615461859,864.993215739485,12.2313725490196,42.7,56.2520037560175,0.05896,482,27.0666666666667,20,8.79382482169032,0.978806040932469,0.0211939590675312,114.7,17.55,5.3825,1.28675
577,121.134810755013,22.8692334313466,22.9776638964317,825.563325563325,16.4882352941176,39.1,55.9210315400959,0.041184,299,32.375,4,1.61190988568321,0.403918795721123,0.596081204278877,77.5,17.95,5.705,1.0305
578,121.017666357101,22.8419564314476,44.8887319675551,1399.1263991264,17.0243902439024,55.8,64.3814708905297,0.058608,1353,44.6833333333333,27,9.59623971355916,0.612407549166079,0.175894471274816,138.3,11.7500000000001,5.355,1.715
579,121.047209786095,22.8421235014497,53.5560984272336,522.659832748853,27.6322580645161,93.5,85.5762135553152,0.059312,996,70.1,16,7.82482597179757,0.731706974728889,0.266754850088183,140,13.55,5.2475,1.47775
580,121.017786554384,22.8149587548278,31.1921047936655,905.539772727274,17.5176470588235,56.3,66.1659371963371,0.05632,846,43.55,11,5.07783499286207,0.797745290777527,0,132.5,14.7500000000001,5.25,1.5075
581,121.047119024421,22.8149133832887,44.7516762695923,946.969696969696,17.9569565217391,66,94.0888868394906,0.048576,326,60.84,19,3.5427943936489,1,0,126.8,17.15,5.3475,1.28625
582,121.105820844112,22.8149524672168,19.0141951888584,959.512341962673,14.9725490196078,25.7,35.7786752309775,0.053152,302,24.66,6,1.16491386691576,0.598439752194387,0.401560247805614,72.1,18.2500000000001,5.74,1.0905
583,121.018157493855,22.7877804012918,22.6348036120391,1132.8235627301,14.16875,36.3,52.1046729566148,0.056496,564,30.9166666666667,13,5.23447301988193,0.896972252078623,0,128.5,17.2500000000001,5.2975,1.63075
